Basis,Line,Product group,,Rate,Yield,Uptime
Net Quantity Produced,K40,Dec. Surfaces/others,0.67,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.68,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.69,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.7,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.71,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.72,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.73,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.74,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.75,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.76,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.77,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.78,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.79,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.8,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.81,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.82,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.83,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.84,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.85,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.86,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.87,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.88,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.89,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.9,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.91,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.92,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.93,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.94,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.95,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.96,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.97,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.98,,,
Net Quantity Produced,K40,Dec. Surfaces/others,0.99,,,
Net Quantity Produced,K40,Dec. Surfaces/others,1.0,,,
Net Quantity Produced,K40,Roll Sleeve,0.5,,,
Net Quantity Produced,K40,Roll Sleeve,0.51,,,
Net Quantity Produced,K40,Roll Sleeve,0.52,,,
Net Quantity Produced,K40,Roll Sleeve,0.53,,,
Net Quantity Produced,K40,Roll Sleeve,0.54,,,
Net Quantity Produced,K40,Roll Sleeve,0.55,,,
Net Quantity Produced,K40,Roll Sleeve,0.56,,,
Net Quantity Produced,K40,Roll Sleeve,0.57,,,
Net Quantity Produced,K40,Roll Sleeve,0.58,,,
Net Quantity Produced,K40,Roll Sleeve,0.59,,,
Net Quantity Produced,K40,Roll Sleeve,0.6,,,
Net Quantity Produced,K40,Roll Sleeve,0.61,,,
Net Quantity Produced,K40,Roll Sleeve,0.62,,,
Net Quantity Produced,K40,Roll Sleeve,0.63,,,
Net Quantity Produced,K40,Roll Sleeve,0.64,,,
Net Quantity Produced,K40,Roll Sleeve,0.65,,,
Net Quantity Produced,K40,Roll Sleeve,0.66,,,
Net Quantity Produced,K40,Roll Sleeve,0.67,,,
Net Quantity Produced,K40,Roll Sleeve,0.68,,,
Net Quantity Produced,K40,Roll Sleeve,0.69,,,
Net Quantity Produced,K40,Roll Sleeve,0.7,,,
Net Quantity Produced,K40,Roll Sleeve,0.71,,,
Net Quantity Produced,K40,Roll Sleeve,0.72,,,
Net Quantity Produced,K40,Roll Sleeve,0.73,,,
Net Quantity Produced,K40,Roll Sleeve,0.74,,,
Net Quantity Produced,K40,Roll Sleeve,0.75,,,
Net Quantity Produced,K40,Roll Sleeve,0.76,,,
Net Quantity Produced,K40,Roll Sleeve,0.77,,,
Net Quantity Produced,K40,Roll Sleeve,0.78,,,
Net Quantity Produced,K40,Roll Sleeve,0.79,,,
Net Quantity Produced,K40,Roll Sleeve,0.8,,,
Net Quantity Produced,K40,Roll Sleeve,0.81,,,
Net Quantity Produced,K40,Roll Sleeve,0.82,,,
Net Quantity Produced,K40,Roll Sleeve,0.83,,,
Net Quantity Produced,K40,Roll Sleeve,0.84,,,
Net Quantity Produced,K40,Roll Sleeve,0.85,,,
Net Quantity Produced,K40,Roll Sleeve,0.86,,,
Net Quantity Produced,K40,Roll Sleeve,0.87,,,
Net Quantity Produced,K40,Roll Sleeve,0.88,,,
Net Quantity Produced,K40,Roll Sleeve,0.89,,,
Net Quantity Produced,K40,Roll Sleeve,0.9,,,
Net Quantity Produced,K40,Roll Sleeve,0.91,,,
Net Quantity Produced,K40,Roll Sleeve,0.92,,,
Net Quantity Produced,K40,Roll Sleeve,0.93,,,
Net Quantity Produced,K40,Roll Sleeve,0.94,,,
Net Quantity Produced,K40,Roll Sleeve,0.95,,,
Net Quantity Produced,K40,Roll Sleeve,0.96,,,
Net Quantity Produced,K40,Roll Sleeve,0.97,,,
Net Quantity Produced,K40,Roll Sleeve,0.98,,,
Net Quantity Produced,K40,Roll Sleeve,0.99,,,
Net Quantity Produced,K40,Roll Sleeve,1.0,,,
Net Quantity Produced,K40,Shrink Sleeve,0.5,,,
Net Quantity Produced,K40,Shrink Sleeve,0.51,,,
Net Quantity Produced,K40,Shrink Sleeve,0.52,,,
Net Quantity Produced,K40,Shrink Sleeve,0.53,,,
Net Quantity Produced,K40,Shrink Sleeve,0.54,,,
Net Quantity Produced,K40,Shrink Sleeve,0.55,,,
Net Quantity Produced,K40,Shrink Sleeve,0.56,,,
Net Quantity Produced,K40,Shrink Sleeve,0.57,,,
Net Quantity Produced,K40,Shrink Sleeve,0.58,,,
Net Quantity Produced,K40,Shrink Sleeve,0.59,,,
Net Quantity Produced,K40,Shrink Sleeve,0.6,,,
Net Quantity Produced,K40,Shrink Sleeve,0.61,,,
Net Quantity Produced,K40,Shrink Sleeve,0.62,,,
Net Quantity Produced,K40,Shrink Sleeve,0.63,,,
Net Quantity Produced,K40,Shrink Sleeve,0.64,,,
Net Quantity Produced,K40,Shrink Sleeve,0.65,,,
Net Quantity Produced,K40,Shrink Sleeve,0.66,,,
Net Quantity Produced,K40,Shrink Sleeve,0.67,,,
Net Quantity Produced,K40,Shrink Sleeve,0.68,,,
Net Quantity Produced,K40,Shrink Sleeve,0.69,,,
Net Quantity Produced,K40,Shrink Sleeve,0.7,,,
Net Quantity Produced,K40,Shrink Sleeve,0.71,,,
Net Quantity Produced,K40,Shrink Sleeve,0.72,,,
Net Quantity Produced,K40,Shrink Sleeve,0.73,,,
Net Quantity Produced,K40,Shrink Sleeve,0.74,,,
Net Quantity Produced,K40,Shrink Sleeve,0.75,,,
Net Quantity Produced,K40,Shrink Sleeve,0.76,,,
Net Quantity Produced,K40,Shrink Sleeve,0.77,,,
Net Quantity Produced,K40,Shrink Sleeve,0.78,,,
Net Quantity Produced,K40,Shrink Sleeve,0.79,,,
Net Quantity Produced,K40,Shrink Sleeve,0.8,,,
Net Quantity Produced,K40,Shrink Sleeve,0.81,,,
Net Quantity Produced,K40,Shrink Sleeve,0.82,,,
Net Quantity Produced,K40,Shrink Sleeve,0.83,,,
Net Quantity Produced,K40,Shrink Sleeve,0.84,,,
Net Quantity Produced,K40,Shrink Sleeve,0.85,,,
Net Quantity Produced,K40,Shrink Sleeve,0.86,,,
Net Quantity Produced,K40,Shrink Sleeve,0.87,,,
Net Quantity Produced,K40,Shrink Sleeve,0.88,,,
Net Quantity Produced,K40,Shrink Sleeve,0.89,,,
Net Quantity Produced,K40,Shrink Sleeve,0.9,,,
Net Quantity Produced,K40,Shrink Sleeve,0.91,,,
Net Quantity Produced,K40,Shrink Sleeve,0.92,,,
Net Quantity Produced,K40,Shrink Sleeve,0.93,,,
Net Quantity Produced,K40,Shrink Sleeve,0.94,,,
Net Quantity Produced,K40,Shrink Sleeve,0.95,,,
Net Quantity Produced,K40,Shrink Sleeve,0.96,,,
Net Quantity Produced,K40,Shrink Sleeve,0.97,,,
Net Quantity Produced,K40,Shrink Sleeve,0.98,,,
Net Quantity Produced,K40,Shrink Sleeve,0.99,,,
Net Quantity Produced,K40,Shrink Sleeve,1.0,,,
Net Quantity Produced,K40,Stationery,0.5,,,26043.1
Net Quantity Produced,K40,Stationery,0.51,,,33207.771974965945
Net Quantity Produced,K40,Stationery,0.52,,,40372.4439499319
Net Quantity Produced,K40,Stationery,0.53,,,47537.115924897844
Net Quantity Produced,K40,Stationery,0.54,,,54701.7878998638
Net Quantity Produced,K40,Stationery,0.55,,,61866.459874829736
Net Quantity Produced,K40,Stationery,0.56,,,69031.13184979567
Net Quantity Produced,K40,Stationery,0.57,,,76195.80382476156
Net Quantity Produced,K40,Stationery,0.58,,,83360.47579972753
Net Quantity Produced,K40,Stationery,0.59,,,90525.14777469344
Net Quantity Produced,K40,Stationery,0.6,,,97689.8197496594
Net Quantity Produced,K40,Stationery,0.61,,,104854.49172462538
Net Quantity Produced,K40,Stationery,0.62,,,112019.16369959131
Net Quantity Produced,K40,Stationery,0.63,,,119183.83567455725
Net Quantity Produced,K40,Stationery,0.64,,,126348.5076495232
Net Quantity Produced,K40,Stationery,0.65,,,133513.17962448913
Net Quantity Produced,K40,Stationery,0.66,,,140677.85159945508
Net Quantity Produced,K40,Stationery,0.67,,,147842.52357442107
Net Quantity Produced,K40,Stationery,0.68,,,155007.195549387
Net Quantity Produced,K40,Stationery,0.69,,,162171.86752435286
Net Quantity Produced,K40,Stationery,0.7,,,169336.5394993188
Net Quantity Produced,K40,Stationery,0.71,,,176501.21147428476
Net Quantity Produced,K40,Stationery,0.72,,,183665.88344925072
Net Quantity Produced,K40,Stationery,0.73,,,190830.55542421667
Net Quantity Produced,K40,Stationery,0.74,,,197995.22739918265
Net Quantity Produced,K40,Stationery,0.75,,,205159.89937414852
Net Quantity Produced,K40,Stationery,0.76,,,212324.5713491145
Net Quantity Produced,K40,Stationery,0.77,,,219489.24332408048
Net Quantity Produced,K40,Stationery,0.78,,,226653.9152990464
Net Quantity Produced,K40,Stationery,0.79,,,233818.58727401233
Net Quantity Produced,K40,Stationery,0.8,,,240983.25924897828
Net Quantity Produced,K40,Stationery,0.81,,,248147.9312239443
Net Quantity Produced,K40,Stationery,0.82,,,255312.6031989101
Net Quantity Produced,K40,Stationery,0.83,,,262477.2751738761
Net Quantity Produced,K40,Stationery,0.84,,,269641.94714884204
Net Quantity Produced,K40,Stationery,0.85,,,276806.619123808
Net Quantity Produced,K40,Stationery,0.86,,,283971.2910987739
Net Quantity Produced,K40,Stationery,0.87,,,291135.96307373984
Net Quantity Produced,K40,Stationery,0.88,,,298300.6350487058
Net Quantity Produced,K40,Stationery,0.89,,,305465.30702367175
Net Quantity Produced,K40,Stationery,0.9,,,312629.9789986377
Net Quantity Produced,K40,Stationery,0.91,,,319794.65097360365
Net Quantity Produced,K40,Stationery,0.92,,,326959.3229485696
Net Quantity Produced,K40,Stationery,0.93,,,334123.99492353556
Net Quantity Produced,K40,Stationery,0.94,,,341288.6668985014
Net Quantity Produced,K40,Stationery,0.95,,,348453.3388734673
Net Quantity Produced,K40,Stationery,0.96,,,355618.01084843336
Net Quantity Produced,K40,Stationery,0.97,,,362782.6828233993
Net Quantity Produced,K40,Stationery,0.98,,,369947.3547983653
Net Quantity Produced,K40,Stationery,0.99,,,377112.02677333116
Net Quantity Produced,K40,Stationery,1.0,,,384276.6987482971
Net Quantity Produced,K40,Tape,0.5,,,
Net Quantity Produced,K40,Tape,0.51,,,
Net Quantity Produced,K40,Tape,0.52,,,
Net Quantity Produced,K40,Tape,0.53,,,
Net Quantity Produced,K40,Tape,0.54,,,
Net Quantity Produced,K40,Tape,0.55,,,
Net Quantity Produced,K40,Tape,0.56,,,
Net Quantity Produced,K40,Tape,0.57,,,
Net Quantity Produced,K40,Tape,0.58,,,
Net Quantity Produced,K40,Tape,0.59,,,
Net Quantity Produced,K40,Tape,0.6,,,
Net Quantity Produced,K40,Tape,0.61,,,
Net Quantity Produced,K40,Tape,0.62,,,
Net Quantity Produced,K40,Tape,0.63,,,
Net Quantity Produced,K40,Tape,0.64,,,
Net Quantity Produced,K40,Tape,0.65,,,
Net Quantity Produced,K40,Tape,0.66,,,
Net Quantity Produced,K40,Tape,0.67,,,
Net Quantity Produced,K40,Tape,0.68,,,
Net Quantity Produced,K40,Tape,0.69,,,
Net Quantity Produced,K40,Tape,0.7,,,
Net Quantity Produced,K40,Tape,0.71,,,
Net Quantity Produced,K40,Tape,0.72,,,
Net Quantity Produced,K40,Tape,0.73,,,
Net Quantity Produced,K40,Tape,0.74,,,
Net Quantity Produced,K40,Tape,0.75,,,
Net Quantity Produced,K40,Tape,0.76,,,
Net Quantity Produced,K40,Tape,0.77,,,
Net Quantity Produced,K40,Tape,0.78,,,
Net Quantity Produced,K40,Tape,0.79,,,
Net Quantity Produced,K40,Tape,0.8,,,
Net Quantity Produced,K40,Tape,0.81,,,
Net Quantity Produced,K40,Tape,0.82,,,
Net Quantity Produced,K40,Tape,0.83,,,
Net Quantity Produced,K40,Tape,0.84,,,
Net Quantity Produced,K40,Tape,0.85,,,
Net Quantity Produced,K40,Tape,0.86,,,
Net Quantity Produced,K40,Tape,0.87,,,
Net Quantity Produced,K40,Tape,0.88,,,
Net Quantity Produced,K40,Tape,0.89,,,
Net Quantity Produced,K40,Tape,0.9,,,
Net Quantity Produced,K40,Tape,0.91,,,
Net Quantity Produced,K40,Tape,0.92,,,
Net Quantity Produced,K40,Tape,0.93,,,
Net Quantity Produced,K40,Tape,0.94,,,
Net Quantity Produced,K40,Tape,0.95,,,
Net Quantity Produced,K40,Tape,0.96,,,
Net Quantity Produced,K40,Tape,0.97,,,
Net Quantity Produced,K40,Tape,0.98,,,
Net Quantity Produced,K40,Tape,0.99,,,
Net Quantity Produced,K40,Tape,1.0,,,
Run Time,K40,Cards Core,0.5,93.51555555555555,,
Run Time,K40,Cards Core,0.51,93.58336591949013,,
Run Time,K40,Cards Core,0.52,93.65117628342469,,
Run Time,K40,Cards Core,0.53,94.86819473929572,,
Run Time,K40,Cards Core,0.54,96.79241817481994,,
Run Time,K40,Cards Core,0.55,98.7166416103442,,
Run Time,K40,Cards Core,0.56,100.64086504586844,,
Run Time,K40,Cards Core,0.57,102.56508848139269,,
Run Time,K40,Cards Core,0.58,102.85932901497286,,
Run Time,K40,Cards Core,0.59,102.88190573156237,,
Run Time,K40,Cards Core,0.6,102.90448244815184,,
Run Time,K40,Cards Core,0.61,102.92705916474137,,
Run Time,K40,Cards Core,0.62,102.973534675049,,
Run Time,K40,Cards Core,0.63,103.24704872567919,,
Run Time,K40,Cards Core,0.64,103.52056277630936,,
Run Time,K40,Cards Core,0.65,103.7940768269395,,
Run Time,K40,Cards Core,0.66,104.06759087756971,,
Run Time,K40,Cards Core,0.67,104.44025412675207,,
Run Time,K40,Cards Core,0.68,105.01121577303878,,
Run Time,K40,Cards Core,0.69,105.58217741932549,,
Run Time,K40,Cards Core,0.7,106.15313906561221,,
Run Time,K40,Cards Core,0.71,106.72410071189891,,
Run Time,K40,Cards Core,0.72,107.04401067891465,,
Run Time,K40,Cards Core,0.73,107.17563188647712,,
Run Time,K40,Cards Core,0.74,107.30725309403964,,
Run Time,K40,Cards Core,0.75,107.43887430160211,,
Run Time,K40,Cards Core,0.76,107.5704955091646,,
Run Time,K40,Cards Core,0.77,107.93614670526613,,
Run Time,K40,Cards Core,0.78,108.35686378102386,,
Run Time,K40,Cards Core,0.79,108.7775808567816,,
Run Time,K40,Cards Core,0.8,109.19829793253936,,
Run Time,K40,Cards Core,0.81,109.64035700817648,,
Run Time,K40,Cards Core,0.82,110.509256081401,,
Run Time,K40,Cards Core,0.83,111.37815515462549,,
Run Time,K40,Cards Core,0.84,112.24705422785006,,
Run Time,K40,Cards Core,0.85,113.11595330107453,,
Run Time,K40,Cards Core,0.86,113.95023296403579,,
Run Time,K40,Cards Core,0.87,114.697964101339,,
Run Time,K40,Cards Core,0.88,115.4456952386422,,
Run Time,K40,Cards Core,0.89,116.19342637594538,,
Run Time,K40,Cards Core,0.9,116.94115751324856,,
Run Time,K40,Cards Core,0.91,117.42329380822912,,
Run Time,K40,Cards Core,0.92,117.66398024655277,,
Run Time,K40,Cards Core,0.93,117.9046666848764,,
Run Time,K40,Cards Core,0.94,118.14535312320001,,
Run Time,K40,Cards Core,0.95,118.38603956152365,,
Run Time,K40,Cards Core,0.96,120.95266377894384,,
Run Time,K40,Cards Core,0.97,124.2461435523317,,
Run Time,K40,Cards Core,0.98,127.53962332571945,,
Run Time,K40,Cards Core,0.99,130.8331030991073,,
Run Time,K40,Cards Core,1.0,134.12658287249516,,
Run Time,K40,Dec. Surfaces/others,0.5,5881.121944444445,,
Run Time,K40,Dec. Surfaces/others,0.51,5907.430768542094,,
Run Time,K40,Dec. Surfaces/others,0.52,5934.510594130563,,
Run Time,K40,Dec. Surfaces/others,0.53,5965.555218348766,,
Run Time,K40,Dec. Surfaces/others,0.54,5988.945401038003,,
Run Time,K40,Dec. Surfaces/others,0.55,6016.813261906446,,
Run Time,K40,Dec. Surfaces/others,0.56,6043.179075040565,,
Run Time,K40,Dec. Surfaces/others,0.57,6064.016404915377,,
Run Time,K40,Dec. Surfaces/others,0.58,6087.103991910455,,
Run Time,K40,Dec. Surfaces/others,0.59,6119.467448739101,,
Run Time,K40,Dec. Surfaces/others,0.6,6145.6778483312755,,
Run Time,K40,Dec. Surfaces/others,0.61,6160.02593347134,,
Run Time,K40,Dec. Surfaces/others,0.62,6184.865921889782,,
Run Time,K40,Dec. Surfaces/others,0.63,6217.782418871933,,
Run Time,K40,Dec. Surfaces/others,0.64,6238.6879778967395,,
Run Time,K40,Dec. Surfaces/others,0.65,6260.095779125287,,
Run Time,K40,Dec. Surfaces/others,0.66,6289.574076201621,,
Run Time,K40,Dec. Surfaces/others,0.67,6332.364219449107,,
Run Time,K40,Dec. Surfaces/others,0.68,6357.738304350361,,
Run Time,K40,Dec. Surfaces/others,0.69,6388.133372563846,,
Run Time,K40,Dec. Surfaces/others,0.7,6433.7240167149785,,
Run Time,K40,Dec. Surfaces/others,0.71,6457.361424053358,,
Run Time,K40,Dec. Surfaces/others,0.72,6500.136530823098,,
Run Time,K40,Dec. Surfaces/others,0.73,6528.7904558696055,,
Run Time,K40,Dec. Surfaces/others,0.74,6566.548271787479,,
Run Time,K40,Dec. Surfaces/others,0.75,6625.051136631275,,
Run Time,K40,Dec. Surfaces/others,0.76,6653.069395129303,,
Run Time,K40,Dec. Surfaces/others,0.77,6692.588570408499,,
Run Time,K40,Dec. Surfaces/others,0.78,6741.5969973975525,,
Run Time,K40,Dec. Surfaces/others,0.79,6790.102765558358,,
Run Time,K40,Dec. Surfaces/others,0.8,6827.868308301751,,
Run Time,K40,Dec. Surfaces/others,0.81,6888.409491911399,,
Run Time,K40,Dec. Surfaces/others,0.82,6934.296160369905,,
Run Time,K40,Dec. Surfaces/others,0.83,6964.6044650394,,
Run Time,K40,Dec. Surfaces/others,0.84,7028.672899635633,,
Run Time,K40,Dec. Surfaces/others,0.85,7065.9528003541955,,
Run Time,K40,Dec. Surfaces/others,0.86,7107.592324829024,,
Run Time,K40,Dec. Surfaces/others,0.87,7173.9421432704075,,
Run Time,K40,Dec. Surfaces/others,0.88,7225.906184508896,,
Run Time,K40,Dec. Surfaces/others,0.89,7252.940942805509,,
Run Time,K40,Dec. Surfaces/others,0.9,7324.5796412068175,,
Run Time,K40,Dec. Surfaces/others,0.91,7381.689993242056,,
Run Time,K40,Dec. Surfaces/others,0.92,7475.6796444889005,,
Run Time,K40,Dec. Surfaces/others,0.93,7568.651701281758,,
Run Time,K40,Dec. Surfaces/others,0.94,7663.715908050747,,
Run Time,K40,Dec. Surfaces/others,0.95,7777.942506662232,,
Run Time,K40,Dec. Surfaces/others,0.96,7867.4213617357655,,
Run Time,K40,Dec. Surfaces/others,0.97,7986.334203855803,,
Run Time,K40,Dec. Surfaces/others,0.98,8211.700822719295,,
Run Time,K40,Dec. Surfaces/others,0.99,8677.879323961419,,
Run Time,K40,Dec. Surfaces/others,1.0,21011.73902612469,,
Run Time,K40,Roll Sleeve,0.5,17.673333333333336,,
Run Time,K40,Roll Sleeve,0.51,17.70328111003712,,
Run Time,K40,Roll Sleeve,0.52,17.733228886740907,,
Run Time,K40,Roll Sleeve,0.53,17.76317666344469,,
Run Time,K40,Roll Sleeve,0.54,17.793124440148468,,
Run Time,K40,Roll Sleeve,0.55,17.823072216852253,,
Run Time,K40,Roll Sleeve,0.56,17.85301999355604,,
Run Time,K40,Roll Sleeve,0.57,17.882967770259825,,
Run Time,K40,Roll Sleeve,0.58,17.912915546963607,,
Run Time,K40,Roll Sleeve,0.59,17.94286332366739,,
Run Time,K40,Roll Sleeve,0.6,17.972811100371175,,
Run Time,K40,Roll Sleeve,0.61,18.002758877074953,,
Run Time,K40,Roll Sleeve,0.62,18.032706653778746,,
Run Time,K40,Roll Sleeve,0.63,18.062654430482528,,
Run Time,K40,Roll Sleeve,0.64,18.092602207186307,,
Run Time,K40,Roll Sleeve,0.65,18.122549983890085,,
Run Time,K40,Roll Sleeve,0.66,18.152497760593878,,
Run Time,K40,Roll Sleeve,0.67,18.182445537297664,,
Run Time,K40,Roll Sleeve,0.68,18.21239331400145,,
Run Time,K40,Roll Sleeve,0.69,18.24234109070523,,
Run Time,K40,Roll Sleeve,0.7,18.272288867409014,,
Run Time,K40,Roll Sleeve,0.71,18.302236644112803,,
Run Time,K40,Roll Sleeve,0.72,18.332184420816578,,
Run Time,K40,Roll Sleeve,0.73,18.362132197520367,,
Run Time,K40,Roll Sleeve,0.74,18.39207997422415,,
Run Time,K40,Roll Sleeve,0.75,18.42202775092793,,
Run Time,K40,Roll Sleeve,0.76,18.45197552763172,,
Run Time,K40,Roll Sleeve,0.77,18.4819233043355,,
Run Time,K40,Roll Sleeve,0.78,18.511871081039285,,
Run Time,K40,Roll Sleeve,0.79,18.54181885774307,,
Run Time,K40,Roll Sleeve,0.8,18.571766634446853,,
Run Time,K40,Roll Sleeve,0.81,18.60171441115064,,
Run Time,K40,Roll Sleeve,0.82,18.63166218785442,,
Run Time,K40,Roll Sleeve,0.83,18.661609964558203,,
Run Time,K40,Roll Sleeve,0.84,18.691557741261988,,
Run Time,K40,Roll Sleeve,0.85,18.721505517965774,,
Run Time,K40,Roll Sleeve,0.86,18.75145329466956,,
Run Time,K40,Roll Sleeve,0.87,18.781401071373338,,
Run Time,K40,Roll Sleeve,0.88,18.811348848077124,,
Run Time,K40,Roll Sleeve,0.89,18.84129662478091,,
Run Time,K40,Roll Sleeve,0.9,18.87124440148469,,
Run Time,K40,Roll Sleeve,0.91,18.90119217818848,,
Run Time,K40,Roll Sleeve,0.92,18.931139954892267,,
Run Time,K40,Roll Sleeve,0.93,18.961087731596038,,
Run Time,K40,Roll Sleeve,0.94,18.991035508299827,,
Run Time,K40,Roll Sleeve,0.95,19.020983285003613,,
Run Time,K40,Roll Sleeve,0.96,19.050931061707395,,
Run Time,K40,Roll Sleeve,0.97,19.080878838411177,,
Run Time,K40,Roll Sleeve,0.98,19.110826615114966,,
Run Time,K40,Roll Sleeve,0.99,19.140774391818745,,
Run Time,K40,Roll Sleeve,1.0,19.17072216852253,,
Run Time,K40,Shrink Sleeve,0.5,756.1116666666666,,
Run Time,K40,Shrink Sleeve,0.51,766.8896256878521,,
Run Time,K40,Shrink Sleeve,0.52,777.3360334723352,,
Run Time,K40,Shrink Sleeve,0.53,777.4923965610118,,
Run Time,K40,Shrink Sleeve,0.54,778.2372249918892,,
Run Time,K40,Shrink Sleeve,0.55,781.0467383787317,,
Run Time,K40,Shrink Sleeve,0.56,781.0570694426248,,
Run Time,K40,Shrink Sleeve,0.57,781.6179674179871,,
Run Time,K40,Shrink Sleeve,0.58,783.1407782919558,,
Run Time,K40,Shrink Sleeve,0.59,785.5212111492972,,
Run Time,K40,Shrink Sleeve,0.6,787.2040262120144,,
Run Time,K40,Shrink Sleeve,0.61,788.0844862615471,,
Run Time,K40,Shrink Sleeve,0.62,792.8780377529915,,
Run Time,K40,Shrink Sleeve,0.63,799.6060804668438,,
Run Time,K40,Shrink Sleeve,0.64,800.9262783210113,,
Run Time,K40,Shrink Sleeve,0.65,801.536485704579,,
Run Time,K40,Shrink Sleeve,0.66,802.1798666042442,,
Run Time,K40,Shrink Sleeve,0.67,802.3183468200549,,
Run Time,K40,Shrink Sleeve,0.68,804.8880721643397,,
Run Time,K40,Shrink Sleeve,0.69,812.9146832126859,,
Run Time,K40,Shrink Sleeve,0.7,815.8166747506851,,
Run Time,K40,Shrink Sleeve,0.71,816.418500039639,,
Run Time,K40,Shrink Sleeve,0.72,817.0714413094609,,
Run Time,K40,Shrink Sleeve,0.73,817.6779728933832,,
Run Time,K40,Shrink Sleeve,0.74,817.9394273162605,,
Run Time,K40,Shrink Sleeve,0.75,818.8380085428835,,
Run Time,K40,Shrink Sleeve,0.76,821.3359232688506,,
Run Time,K40,Shrink Sleeve,0.77,822.907432348339,,
Run Time,K40,Shrink Sleeve,0.78,827.2838539463137,,
Run Time,K40,Shrink Sleeve,0.79,833.7548963431346,,
Run Time,K40,Shrink Sleeve,0.8,835.3521074222999,,
Run Time,K40,Shrink Sleeve,0.81,841.5674329434869,,
Run Time,K40,Shrink Sleeve,0.82,845.0314918468747,,
Run Time,K40,Shrink Sleeve,0.83,846.5965220346067,,
Run Time,K40,Shrink Sleeve,0.84,851.2455869673604,,
Run Time,K40,Shrink Sleeve,0.85,856.1552779355502,,
Run Time,K40,Shrink Sleeve,0.86,856.4831190832595,,
Run Time,K40,Shrink Sleeve,0.87,857.2244687915551,,
Run Time,K40,Shrink Sleeve,0.88,857.9818821403592,,
Run Time,K40,Shrink Sleeve,0.89,859.119928861806,,
Run Time,K40,Shrink Sleeve,0.9,868.2127155140757,,
Run Time,K40,Shrink Sleeve,0.91,870.0237592932295,,
Run Time,K40,Shrink Sleeve,0.92,870.8975754986811,,
Run Time,K40,Shrink Sleeve,0.93,875.0266158215816,,
Run Time,K40,Shrink Sleeve,0.94,879.3958027857291,,
Run Time,K40,Shrink Sleeve,0.95,883.0458470893981,,
Run Time,K40,Shrink Sleeve,0.96,888.0829710283829,,
Run Time,K40,Shrink Sleeve,0.97,894.4747005457252,,
Run Time,K40,Shrink Sleeve,0.98,906.2998955537483,,
Run Time,K40,Shrink Sleeve,0.99,943.0472947559992,,
Run Time,K40,Shrink Sleeve,1.0,954.1507213416372,,
Run Time,K40,Stationery,0.5,41.38777777777778,,
Run Time,K40,Stationery,0.51,41.53504669754602,,
Run Time,K40,Stationery,0.52,41.682315617314266,,
Run Time,K40,Stationery,0.53,41.82958453708251,,
Run Time,K40,Stationery,0.54,41.976853456850755,,
Run Time,K40,Stationery,0.55,42.124122376619,,
Run Time,K40,Stationery,0.56,42.27139129638725,,
Run Time,K40,Stationery,0.57,42.418660216155494,,
Run Time,K40,Stationery,0.58,42.565929135923746,,
Run Time,K40,Stationery,0.59,42.713198055691976,,
Run Time,K40,Stationery,0.6,42.86046697546023,,
Run Time,K40,Stationery,0.61,43.00773589522847,,
Run Time,K40,Stationery,0.62,43.15500481499672,,
Run Time,K40,Stationery,0.63,43.30227373476496,,
Run Time,K40,Stationery,0.64,43.449542654533204,,
Run Time,K40,Stationery,0.65,43.596811574301434,,
Run Time,K40,Stationery,0.66,43.74408049406969,,
Run Time,K40,Stationery,0.67,43.891349413837936,,
Run Time,K40,Stationery,0.68,44.03861833360617,,
Run Time,K40,Stationery,0.69,44.185887253374425,,
Run Time,K40,Stationery,0.7,44.33315617314267,,
Run Time,K40,Stationery,0.71,44.48042509291091,,
Run Time,K40,Stationery,0.72,44.62769401267916,,
Run Time,K40,Stationery,0.73,44.774962932447394,,
